frame,absrel,sqrel,rmse,rmse_log,delta1,delta2,delta3
1661868186643237376.png,0.396479,4.022542,7.870263,1.360323,0.422622,0.564693,0.631740
1661868186679238144.png,0.398107,4.045299,7.885984,1.372154,0.416597,0.560098,0.630958
1661868186718238976.png,0.400957,4.110619,7.944381,1.388561,0.423120,0.560516,0.625487
1661868186760239872.png,0.402414,4.088701,7.904970,1.385470,0.419073,0.558115,0.628250
1661868186805240832.png,0.411848,4.181121,7.982322,1.414885,0.410278,0.552949,0.621790
1661868186844241664.png,0.415597,4.266757,8.051953,1.432607,0.418143,0.548028,0.612664
1661868186883242496.png,0.414658,4.230958,8.021464,1.416753,0.412390,0.546467,0.614216
1661868186925243392.png,0.417255,4.244062,8.014025,1.414712,0.396821,0.540173,0.609350
1661868186964244224.png,0.421669,4.331362,8.097428,1.439888,0.398124,0.535723,0.602049
1661868187006245120.png,0.418389,4.208727,7.981346,1.411566,0.405083,0.547975,0.612795
1661868187048246016.png,0.416950,4.227672,7.993070,1.425490,0.400423,0.547598,0.611672
1661868187090246912.png,0.419464,4.208620,7.981469,1.412221,0.408686,0.549568,0.613256
1661868187129247744.png,0.426428,4.224346,7.976214,1.398341,0.396995,0.543960,0.605512
1661868187174248704.png,0.420898,4.150975,7.903193,1.373660,0.400061,0.544838,0.612500
1661868187216249600.png,0.413305,4.187464,7.943655,1.385507,0.411232,0.545185,0.610287
1661868187255250432.png,0.434370,4.338943,8.069299,1.421878,0.395327,0.538346,0.599820
1661868187297251328.png,0.413601,4.097890,7.844136,1.362270,0.399938,0.548948,0.617152
1661868187339252224.png,0.433594,4.183842,7.914098,1.363488,0.373122,0.545259,0.612688
1661868187381253120.png,0.420641,4.051612,7.785774,1.341474,0.390324,0.548688,0.619668
1661868187423254016.png,0.412890,4.048742,7.797188,1.348878,0.411842,0.559697,0.626573
1661868187465254912.png,0.412555,3.949754,7.712487,1.324088,0.407234,0.567125,0.639834
1661868187507255808.png,0.394687,3.802357,7.573953,1.297624,0.404417,0.580515,0.653722
1661868187549256704.png,0.405273,3.857433,7.604194,1.304258,0.399098,0.565275,0.639015
1661868187597257728.png,0.411987,3.936675,7.670420,1.341369,0.390805,0.563738,0.635138
1661868187639258624.png,0.410755,3.913739,7.650768,1.356178,0.391289,0.572081,0.637666
1661868187681259520.png,0.392858,3.731946,7.503356,1.297540,0.413635,0.594660,0.660805
1661868187726260480.png,0.390344,3.694535,7.464288,1.276968,0.423582,0.597031,0.662359
1661868187768261376.png,0.387686,3.669050,7.438403,1.270610,0.431283,0.598454,0.664815
1661868187807262208.png,0.386346,3.599562,7.363492,1.251000,0.438401,0.598800,0.668415
1661868187846263040.png,0.398824,3.627392,7.357230,1.252037,0.410033,0.589226,0.662267
1661868187888263936.png,0.391013,3.579249,7.335299,1.241578,0.417129,0.595983,0.670221
1661868187930264832.png,0.377316,3.520378,7.301424,1.241297,0.459979,0.604668,0.673255
1661868187978265856.png,0.373013,3.511720,7.293999,1.256295,0.460403,0.609306,0.677171
1661868188020266752.png,0.371124,3.476769,7.249889,1.226518,0.448760,0.609665,0.677065
1661868188062267648.png,0.371381,3.471104,7.261220,1.213693,0.460341,0.611738,0.675890
1661868188101268480.png,0.367546,3.429467,7.229589,1.205736,0.467320,0.617356,0.681397
1661868188143269376.png,0.365549,3.491967,7.321407,1.231342,0.472475,0.623129,0.680407
1661868188185270272.png,0.367450,3.455392,7.279236,1.222153,0.463966,0.620962,0.684104
1661868188224271104.png,0.369141,3.469211,7.290224,1.212253,0.469682,0.617676,0.679375
1661868188263271936.png,0.360012,3.425077,7.259328,1.198067,0.486530,0.622974,0.684255
1661868188302272768.png,0.360247,3.506020,7.354239,1.275087,0.491747,0.630406,0.686209
1661868188341273600.png,0.362525,3.491087,7.336446,1.246991,0.494130,0.629648,0.684507
1661868188380274432.png,0.367079,3.563571,7.416242,1.259051,0.490193,0.625240,0.679289
1661868188419275264.png,0.354560,3.391706,7.255679,1.222577,0.500890,0.636223,0.693349
1661868188464276224.png,0.353779,3.368035,7.221400,1.214044,0.504546,0.640281,0.698788
1661868188509277184.png,0.356343,3.378028,7.236522,1.210071,0.497032,0.635001,0.696768
1661868188551278080.png,0.361777,3.419203,7.282348,1.238189,0.491694,0.635943,0.695732
1661868188596279040.png,0.355125,3.423150,7.294668,1.227353,0.507521,0.635146,0.693210
1661868188641280000.png,0.366662,3.512636,7.384543,1.252829,0.474636,0.621850,0.683271
1661868188686280960.png,0.359714,3.363309,7.232490,1.199587,0.459973,0.631595,0.695330
1661868188728281856.png,0.373632,3.605265,7.478666,1.254713,0.470698,0.613263,0.671303
1661868188776282880.png,0.389724,3.632734,7.476718,1.259431,0.427297,0.599258,0.663372
1661868188824283904.png,0.377882,3.590760,7.458945,1.257488,0.450953,0.605681,0.671340
1661868188869284864.png,0.377622,3.640778,7.535119,1.278116,0.458608,0.608105,0.667465
1661868188911285760.png,0.386296,3.689334,7.576391,1.291063,0.434346,0.602591,0.666217
1661868188950286592.png,0.401177,3.907520,7.780809,1.363388,0.430237,0.585749,0.645309
1661868188992287488.png,0.399848,3.955404,7.838302,1.382197,0.439047,0.586187,0.645852
1661868189034288384.png,0.394391,3.903192,7.819273,1.367635,0.451861,0.598372,0.657243
1661868189079289344.png,0.403036,4.056651,7.958350,1.401303,0.447913,0.582848,0.642263
1661868189121290240.png,0.420842,4.235853,8.103540,1.446449,0.429508,0.565805,0.623607
1661868189163291136.png,0.416273,4.147199,8.027508,1.432571,0.422709,0.577088,0.635893
1661868189205292032.png,0.425539,4.238664,8.104752,1.453580,0.418630,0.566423,0.623666
1661868189247292928.png,0.422697,4.191934,8.055533,1.424615,0.432457,0.568633,0.625243
1661868189292293888.png,0.425481,4.213455,8.078049,1.426912,0.411626,0.566623,0.625468
1661868189328294656.png,0.442139,4.356394,8.183714,1.441398,0.372657,0.546037,0.611577
1661868189370295552.png,0.436386,4.322728,8.178700,1.431246,0.397822,0.556251,0.618951
1661868189412296448.png,0.434709,4.341777,8.190206,1.419202,0.381766,0.550701,0.615497
1661868189457297408.png,0.444669,4.405795,8.227424,1.430431,0.373501,0.546805,0.607320
1661868189502298368.png,0.434928,4.341114,8.177502,1.417305,0.417829,0.559909,0.619257
1661868189541299200.png,0.441212,4.374316,8.202790,1.400203,0.402255,0.550488,0.607904
1661868189580300032.png,0.442639,4.463911,8.282082,1.439479,0.415581,0.548199,0.606087
1661868189616300800.png,0.438339,4.361853,8.191435,1.400033,0.398140,0.550839,0.613204
1661868189661301760.png,0.444708,4.434626,8.245214,1.422130,0.390499,0.547569,0.606251
1661868189703302656.png,0.444886,4.449361,8.262313,1.401695,0.382459,0.546550,0.601666
1661868189742303488.png,0.449082,4.500608,8.308724,1.418980,0.383058,0.541473,0.599452
1661868189784304384.png,0.457278,4.579634,8.375834,1.449381,0.351299,0.535080,0.590116
1661868189832305408.png,0.444453,4.470786,8.281803,1.421054,0.382656,0.540449,0.603694
1661868189871306240.png,0.445500,4.429980,8.243403,1.427627,0.376239,0.546229,0.607653
1661868189913307136.png,0.447375,4.401431,8.205706,1.426942,0.371704,0.555311,0.609627
1661868189949307904.png,0.438503,4.313645,8.127865,1.394490,0.380808,0.553643,0.613162
1661868189988308736.png,0.448469,4.473263,8.275991,1.454792,0.373600,0.551490,0.603390
1661868190030309632.png,0.446193,4.404271,8.219956,1.429771,0.364736,0.554966,0.610581
1661868190072310528.png,0.437935,4.311575,8.146749,1.404392,0.378762,0.558761,0.613665
1661868190114311424.png,0.432198,4.334813,8.174019,1.445692,0.411695,0.563246,0.617240
1661868190156312320.png,0.430784,4.284280,8.122376,1.438089,0.398703,0.573897,0.623347
1661868190195313152.png,0.440501,4.282128,8.106633,1.423658,0.382355,0.568989,0.619665
1661868190237314048.png,0.435545,4.242224,8.083327,1.420773,0.374796,0.572140,0.623736
1661868190276314880.png,0.432584,4.181771,8.019681,1.412152,0.374087,0.577132,0.626573
1661868190321315840.png,0.430348,4.248278,8.093773,1.436522,0.397754,0.570268,0.618986
1661868190363316736.png,0.421102,4.193379,8.062251,1.419740,0.419458,0.578796,0.630121
1661868190405317632.png,0.426930,4.248729,8.104315,1.447018,0.411867,0.568616,0.622461
1661868190441318400.png,0.423716,4.243882,8.098218,1.448489,0.414387,0.564393,0.619934
1661868190486319360.png,0.428140,4.259111,8.108981,1.439504,0.414290,0.559398,0.618060
1661868190528320256.png,0.433630,4.257212,8.097054,1.443810,0.388530,0.563996,0.622063
1661868190570321152.png,0.432829,4.275499,8.119971,1.434687,0.376723,0.564196,0.620640
1661868190609321984.png,0.430199,4.215478,8.061641,1.409883,0.386339,0.567662,0.623708
1661868190654322944.png,0.430979,4.245505,8.087301,1.418115,0.391853,0.567198,0.622730
1661868190699323904.png,0.431583,4.229599,8.069339,1.420700,0.389519,0.568652,0.624834
1661868190741324800.png,0.423177,4.216978,8.087653,1.405143,0.411095,0.573827,0.627479
1661868190780325632.png,0.416168,4.184790,8.062190,1.397022,0.431190,0.574087,0.632675
1661868190822326528.png,0.413817,4.217442,8.100397,1.422898,0.443357,0.569693,0.628735
1661868190864327424.png,0.417065,4.253067,8.140975,1.428755,0.443098,0.571887,0.629397
1661868190906328320.png,0.417269,4.289644,8.175556,1.439288,0.448522,0.572981,0.627592
1661868190945329152.png,0.413645,4.194899,8.085667,1.401502,0.442741,0.576934,0.633191
1661868190990330112.png,0.409390,4.139129,8.032282,1.373729,0.444421,0.577539,0.635907
1661868191041331200.png,0.418488,4.230436,8.118538,1.418992,0.443374,0.571615,0.634200
1661868191086332160.png,0.414907,4.265137,8.162815,1.430996,0.463098,0.561307,0.629733
1661868191128333056.png,0.411398,4.205475,8.105465,1.404628,0.463509,0.560429,0.633800
1661868191170333952.png,0.404757,4.163893,8.076563,1.406188,0.466433,0.567065,0.637207
1661868191212334848.png,0.406080,4.135921,8.036530,1.390341,0.455293,0.564634,0.635378
1661868191254335744.png,0.406684,4.208766,8.121801,1.398121,0.471414,0.565693,0.632837
1661868191296336640.png,0.409323,4.231450,8.143807,1.415814,0.471289,0.570059,0.635896
1661868191338337536.png,0.413667,4.317305,8.227747,1.446235,0.460923,0.558738,0.628057
1661868191377338368.png,0.416452,4.317960,8.222467,1.450068,0.447897,0.553913,0.628440
1661868191425339392.png,0.412084,4.269818,8.204174,1.437118,0.458734,0.560269,0.631196
1661868191464340224.png,0.417274,4.331732,8.255082,1.440209,0.446589,0.553098,0.625108
1661868191509341184.png,0.426288,4.401019,8.316932,1.460151,0.437385,0.551853,0.618178
1661868191554342144.png,0.417391,4.424854,8.358302,1.469819,0.464965,0.550411,0.615662
1661868191596343040.png,0.427261,4.514015,8.444141,1.491148,0.450757,0.546945,0.610003
1661868191638343936.png,0.428926,4.542297,8.482073,1.492032,0.440872,0.542743,0.609781
1661868191683344896.png,0.437813,4.633014,8.552950,1.520792,0.433284,0.541965,0.603472
1661868191722345728.png,0.437657,4.692298,8.607086,1.559431,0.425403,0.543269,0.603376
1661868191776346880.png,0.428645,4.612963,8.545890,1.535638,0.439871,0.541177,0.602508
1661868191818347776.png,0.424741,4.615015,8.559781,1.553069,0.450538,0.542187,0.604304
1661868191857348608.png,0.432972,4.710250,8.637943,1.593782,0.445362,0.540330,0.600906
1661868191902349568.png,0.432861,4.635951,8.585279,1.568645,0.437959,0.547522,0.609021
1661868191941350400.png,0.433766,4.683098,8.627794,1.583454,0.424793,0.543279,0.606815
1661868191983351296.png,0.432712,4.624605,8.577559,1.574085,0.415859,0.545324,0.609488
1661868192028352256.png,0.429807,4.645051,8.590002,1.564900,0.449850,0.536942,0.605338
1661868192070353152.png,0.423737,4.590388,8.556282,1.555803,0.448602,0.544292,0.610213
1661868192112354048.png,0.423777,4.586607,8.552110,1.557733,0.447037,0.544595,0.610881
1661868192151354880.png,0.435697,4.668633,8.631001,1.591479,0.434991,0.546317,0.610397
1661868192193355776.png,0.445737,4.757380,8.712336,1.602052,0.425398,0.546058,0.609828
1661868192235356672.png,0.448882,4.771303,8.718445,1.614140,0.417826,0.541748,0.603174
1661868192277357568.png,0.454284,4.776861,8.720010,1.611517,0.395274,0.535501,0.602881
1661868192319358464.png,0.455209,4.874625,8.820228,1.666543,0.404918,0.539636,0.601984
1661868192361359360.png,0.447429,4.902418,8.855482,1.664614,0.421384,0.534879,0.594850
1661868192400360192.png,0.447481,4.917602,8.852895,1.674616,0.433382,0.526268,0.591431
1661868192442361088.png,0.457826,4.961741,8.863084,1.658046,0.410007,0.515875,0.581165
1661868192484361984.png,0.470220,5.089907,8.953191,1.698346,0.395538,0.508071,0.569786
1661868192526362880.png,0.477586,5.110056,8.966950,1.702591,0.370977,0.502070,0.568717
1661868192568363776.png,0.477244,5.042705,8.901223,1.674216,0.347246,0.498841,0.567287
1661868192613364736.png,0.463421,4.943083,8.837524,1.652102,0.373737,0.505527,0.576612
1661868192655365632.png,0.457451,4.911733,8.822802,1.678906,0.390190,0.516259,0.583983
1661868192700366592.png,0.443501,4.711286,8.661074,1.623400,0.425688,0.529519,0.597273
1661868192739367424.png,0.435094,4.696503,8.645570,1.640916,0.442895,0.531323,0.599413
1661868192781368320.png,0.439521,4.649030,8.591003,1.611801,0.422919,0.534855,0.603950
1661868192823369216.png,0.437577,4.591392,8.528785,1.615534,0.419322,0.535608,0.606834
1661868192862370048.png,0.435740,4.587348,8.511132,1.612922,0.423181,0.537451,0.608959
1661868192907371008.png,0.427462,4.524164,8.462433,1.619115,0.444251,0.545149,0.618508
1661868192946371840.png,0.427483,4.594918,8.516541,1.617897,0.452569,0.542871,0.613336
1661868192988372736.png,0.425334,4.595575,8.515102,1.634624,0.450573,0.539905,0.611745
1661868193027373568.png,0.421751,4.422721,8.345634,1.584372,0.439797,0.549578,0.622371
1661868193066374400.png,0.423570,4.422477,8.340170,1.598991,0.431384,0.554906,0.629062
1661868193105375232.png,0.416283,4.459206,8.366543,1.627076,0.460332,0.550731,0.622655
1661868193147376128.png,0.398377,4.131379,8.087181,1.526847,0.465442,0.580647,0.652091
1661868193192377088.png,0.400334,4.190981,8.118608,1.569127,0.467720,0.576264,0.644840
1661868193234377984.png,0.390045,4.049256,7.990901,1.528877,0.474916,0.584420,0.657404
1661868193276378880.png,0.390387,4.159926,8.091922,1.547649,0.474483,0.575166,0.646798
1661868193318379776.png,0.398989,4.289162,8.200317,1.592945,0.466459,0.572863,0.637971
1661868193354380544.png,0.397007,4.218647,8.106166,1.555617,0.458258,0.566024,0.638276
1661868193396381440.png,0.397961,4.215695,8.102881,1.548822,0.457760,0.565763,0.638310
1661868193441382400.png,0.399620,4.238764,8.111070,1.575473,0.457089,0.562392,0.634181
1661868193489383424.png,0.410254,4.348403,8.184776,1.615688,0.433440,0.558680,0.629084
1661868193531384320.png,0.406170,4.357068,8.207792,1.644587,0.460868,0.560437,0.631881
1661868193570385152.png,0.402509,4.324675,8.170585,1.622351,0.455438,0.560182,0.627200
1661868193609385984.png,0.400314,4.342862,8.200718,1.632354,0.461869,0.565059,0.634923
1661868193651386880.png,0.406750,4.456606,8.292798,1.669330,0.459589,0.556792,0.622189
1661868193693387776.png,0.397458,4.377285,8.235692,1.639323,0.474485,0.567445,0.630260
1661868193735388672.png,0.408348,4.516359,8.357721,1.673271,0.462798,0.560520,0.621886
1661868193789389824.png,0.402700,4.456581,8.310075,1.632572,0.470868,0.564214,0.625300
1661868193828390656.png,0.395956,4.365542,8.242499,1.618802,0.479629,0.569568,0.635307
1661868193870391552.png,0.393926,4.345151,8.225517,1.611409,0.480507,0.575367,0.638701
1661868193909392384.png,0.394920,4.391457,8.252796,1.626590,0.487251,0.569431,0.630602
1661868193951393280.png,0.387962,4.189035,8.075828,1.563136,0.481121,0.583856,0.648936
1661868193993394176.png,0.382829,4.144968,8.031240,1.536222,0.479035,0.590392,0.651023
1661868194038395136.png,0.389354,4.301083,8.170869,1.588483,0.486505,0.581784,0.637147
1661868194074395904.png,0.390836,4.216277,8.089602,1.551571,0.475093,0.588269,0.644587
1661868194119396864.png,0.380556,4.068201,7.958478,1.511479,0.465840,0.602416,0.657691
1661868194161397760.png,0.381695,4.054647,7.944067,1.498713,0.476021,0.608035,0.660027
1661868194203398656.png,0.378404,4.028436,7.920866,1.512054,0.476541,0.607600,0.659588
1661868194245399552.png,0.376801,3.969099,7.874254,1.486236,0.477167,0.607332,0.663729
1661868194287400448.png,0.387684,4.135643,8.010945,1.542872,0.482210,0.592372,0.646032
1661868194329401344.png,0.384006,4.074264,7.953307,1.514867,0.489847,0.601022,0.654171
1661868194371402240.png,0.380190,4.068629,7.947739,1.521823,0.494179,0.599209,0.653141
1661868194413403136.png,0.388742,4.139457,8.016655,1.537393,0.481601,0.596369,0.647846
1661868194455404032.png,0.394053,4.175029,8.038431,1.563591,0.470695,0.588927,0.642578
1661868194497404928.png,0.382796,4.035917,7.931459,1.491920,0.486641,0.598888,0.657306
1661868194539405824.png,0.372068,3.930586,7.864207,1.468864,0.490047,0.622421,0.670962
1661868194581406720.png,0.371542,4.016625,7.971960,1.488239,0.507521,0.616898,0.666040
1661868194620407552.png,0.371763,4.042141,8.012836,1.501090,0.505120,0.617374,0.666626
1661868194662408448.png,0.383181,4.223044,8.176943,1.548230,0.505903,0.600649,0.646851
1661868194707409408.png,0.373631,4.094254,8.071292,1.488357,0.510128,0.606035,0.655907
1661868194752410368.png,0.370004,4.010601,8.003490,1.482422,0.514119,0.617953,0.666489
1661868194791411200.png,0.368606,4.022766,8.008813,1.488655,0.515566,0.614893,0.664830
1661868194830412032.png,0.378451,4.093044,8.058395,1.514445,0.512760,0.607420,0.658973
1661868194869412864.png,0.384664,4.183051,8.137417,1.519885,0.514015,0.601183,0.650128
1661868194914413824.png,0.381947,4.184088,8.137922,1.520700,0.507940,0.597126,0.646344
1661868194956414720.png,0.376378,4.099864,8.073356,1.494815,0.510442,0.601295,0.653608
1661868194998415616.png,0.384101,4.281071,8.260744,1.545811,0.513596,0.592416,0.642317
1661868195040416512.png,0.383460,4.265681,8.240731,1.523739,0.509609,0.587695,0.639547
