frame,absrel,sqrel,rmse,rmse_log,delta1,delta2,delta3
1662015387366351360.png,0.782929,6.266138,8.795693,1.571240,0.000041,0.001375,0.011766
1662015387408352256.png,0.793478,6.421459,8.895129,1.625637,0.000020,0.007342,0.015926
1662015387447353088.png,0.770402,6.042495,8.636271,1.513743,0.000273,0.004853,0.022525
1662015387489353984.png,0.776770,6.225313,8.742844,1.580640,0.003288,0.026628,0.027534
1662015387534354944.png,0.774375,6.198450,8.720076,1.581873,0.005563,0.032542,0.033667
1662015387579355904.png,0.776361,6.248757,8.758115,1.607176,0.010867,0.038351,0.039995
1662015387627356928.png,0.772347,6.203087,8.733493,1.589211,0.010536,0.042433,0.043243
1662015387669357824.png,0.757549,5.945780,8.519359,1.529721,0.015212,0.045581,0.048094
1662015387714358784.png,0.765334,6.117317,8.628483,1.589294,0.024317,0.047778,0.049037
1662015387759359744.png,0.770146,6.249460,8.709641,1.635461,0.048959,0.048994,0.049157
1662015387804360704.png,0.754605,5.961323,8.531163,1.532901,0.019033,0.049179,0.050949
1662015387858361856.png,0.747204,5.814431,8.379584,1.510914,0.045587,0.049562,0.051961
1662015387900362752.png,0.750795,5.811926,8.371264,1.509839,0.025253,0.048890,0.052082
1662015387945363712.png,0.744886,5.790379,8.344838,1.515156,0.047654,0.048804,0.051582
1662015387987364608.png,0.754534,5.903821,8.410597,1.560344,0.046717,0.049425,0.050235
1662015388029365504.png,0.759181,5.919363,8.402833,1.578527,0.041068,0.050473,0.051531
1662015388071366400.png,0.754099,5.783811,8.303016,1.536270,0.016904,0.052565,0.056022
1662015388119367424.png,0.740682,5.588628,8.152759,1.484566,0.023306,0.055355,0.059450
1662015388164368384.png,0.769957,5.929198,8.385949,1.599952,0.002032,0.039406,0.061090
1662015388209369344.png,0.777163,6.040216,8.454340,1.651763,0.002217,0.048420,0.065422
1662015388251370240.png,0.771499,5.979398,8.432699,1.614229,0.005256,0.032897,0.068141
1662015388293371136.png,0.774182,5.967900,8.391527,1.632320,0.006856,0.027634,0.072835
1662015388332371968.png,0.783518,6.062670,8.468250,1.670215,0.009708,0.017346,0.040109
1662015388374372864.png,0.769955,5.950495,8.424383,1.612671,0.013280,0.018469,0.067266
1662015388419373824.png,0.760083,5.871669,8.375328,1.587753,0.019417,0.038887,0.077661
1662015388464374784.png,0.768364,6.009661,8.488235,1.631417,0.021548,0.038310,0.062875
1662015388506375680.png,0.768926,5.989662,8.472132,1.632412,0.026901,0.028065,0.053896
1662015388548376576.png,0.758223,5.900414,8.430001,1.593257,0.030427,0.032075,0.084343
1662015388593377536.png,0.760256,5.926331,8.450694,1.609354,0.035965,0.037509,0.083947
1662015388644378624.png,0.754519,5.746553,8.330138,1.546451,0.003429,0.051997,0.112498
1662015388689379584.png,0.756082,5.914430,8.455597,1.607816,0.037156,0.044339,0.112821
1662015388731380480.png,0.755878,5.740971,8.332437,1.553006,0.005249,0.045497,0.117149
1662015388776381440.png,0.756856,5.842479,8.406650,1.596571,0.020636,0.049960,0.095461
1662015388818382336.png,0.750654,5.715713,8.321163,1.550835,0.010050,0.048837,0.122997
1662015388860383232.png,0.752399,5.689209,8.309999,1.542408,0.005000,0.043011,0.126730
1662015388905384192.png,0.757842,5.726175,8.326863,1.560980,0.005378,0.032766,0.121403
1662015388944385024.png,0.760831,5.781760,8.361333,1.585202,0.004668,0.037631,0.132609
1662015388992386048.png,0.760512,5.784069,8.371655,1.586579,0.007191,0.037325,0.118464
1662015389040387072.png,0.759858,5.834359,8.399883,1.612165,0.010424,0.050742,0.125963
1662015389082387968.png,0.760850,5.808156,8.388495,1.603882,0.002871,0.035941,0.133665
1662015389124388864.png,0.755047,5.692018,8.300372,1.566333,0.002550,0.051003,0.136682
1662015389163389696.png,0.758147,5.829613,8.389350,1.625593,0.003342,0.066131,0.135028
1662015389205390592.png,0.758927,5.878250,8.435406,1.638668,0.006411,0.056457,0.134333
1662015389247391488.png,0.745162,5.664305,8.284644,1.560180,0.001932,0.070869,0.134767
1662015389295392512.png,0.746538,5.753832,8.326875,1.604781,0.024025,0.078683,0.137317
1662015389337393408.png,0.748580,5.800984,8.368442,1.616754,0.027594,0.071548,0.134302
1662015389382394368.png,0.744778,5.801020,8.368048,1.617394,0.051032,0.066872,0.132892
1662015389424395264.png,0.731008,5.713961,8.298803,1.587626,0.054789,0.112041,0.133770
1662015389466396160.png,0.729952,5.701047,8.295793,1.579194,0.056078,0.106508,0.133760
1662015389508397056.png,0.731932,5.747534,8.294409,1.607489,0.080386,0.117387,0.128455
1662015389556398080.png,0.731857,5.797003,8.344892,1.612277,0.094871,0.120008,0.124151
1662015389598398976.png,0.733980,5.850763,8.368183,1.637507,0.108996,0.117497,0.121280
1662015389643399936.png,0.743240,5.871762,8.361443,1.655366,0.091314,0.115561,0.120180
1662015389682400768.png,0.757809,5.877910,8.364903,1.659309,0.066645,0.104561,0.120374
1662015389724401664.png,0.758949,6.020092,8.437456,1.738129,0.079705,0.117650,0.124106
1662015389766402560.png,0.757362,6.086714,8.453426,1.799141,0.100720,0.130862,0.132147
1662015389814403584.png,0.827854,6.041123,8.397273,1.788957,0.004355,0.048321,0.110758
1662015389859404544.png,0.894395,6.148194,8.447831,1.828379,0.000715,0.004530,0.030016
1662015389904405504.png,0.916485,6.365934,8.552398,1.885330,0.000015,0.000760,0.007281
1662015389940406272.png,0.919846,6.575129,8.631232,1.942712,0.000125,0.000210,0.000751
1662015389979407104.png,0.887471,6.642847,8.623694,1.962412,0.000005,0.000125,0.000280
1662015390021408000.png,0.855331,6.680935,8.628345,1.970887,0.000005,0.000095,0.000185
1662015390072409088.png,0.855984,6.656161,8.592859,1.978530,0.000000,0.000060,0.000150
1662015390120410112.png,0.860472,6.680231,8.573531,2.013632,0.000005,0.000050,0.000240
1662015390162411008.png,0.861273,6.674469,8.557398,2.021474,0.000000,0.000100,0.000215
1662015390210412032.png,0.860217,6.642945,8.525408,2.011665,0.000000,0.000000,0.000166
1662015390255412992.png,0.860894,6.637536,8.515182,2.014699,0.000025,0.000060,0.000181
1662015390300413952.png,0.846810,6.440336,8.391990,1.919829,0.000000,0.000080,0.000196
1662015390342414848.png,0.856822,6.583626,8.478454,1.987760,0.000015,0.000050,0.000121
1662015390384415744.png,0.843788,6.364397,8.319683,1.902722,0.000005,0.000035,0.000302
1662015390429416704.png,0.819980,6.032856,8.109445,1.762314,0.000005,0.000106,0.000972
1662015390468417536.png,0.827572,6.107069,8.140077,1.803200,0.000015,0.000136,0.001321
1662015390510418432.png,0.831112,6.138920,8.149457,1.825310,0.000005,0.000146,0.001730
1662015390555419392.png,0.829320,6.143485,8.172467,1.815413,0.000000,0.000081,0.001338
1662015390597420288.png,0.824211,6.027764,8.075521,1.786990,0.000051,0.000136,0.003523
1662015390639421184.png,0.823461,6.029160,8.075331,1.784629,0.000046,0.000127,0.001437
1662015390684422144.png,0.818235,5.944746,8.017063,1.754712,0.000030,0.000193,0.000770
1662015390726423040.png,0.810707,5.852635,7.963746,1.719739,0.000071,0.000259,0.007567
1662015390771424000.png,0.791276,5.583028,7.776059,1.622853,0.000091,0.001142,0.008627
1662015390813424896.png,0.784920,5.507586,7.731311,1.597519,0.000153,0.008206,0.010444
1662015390855425792.png,0.791610,5.571468,7.765934,1.632465,0.000076,0.008458,0.011711
1662015390897426688.png,0.800698,5.675579,7.837005,1.679876,0.000066,0.004399,0.013166
1662015390936427520.png,0.802014,5.721266,7.881861,1.689531,0.000072,0.008810,0.013773
1662015390978428416.png,0.797202,5.606421,7.772490,1.669316,0.000092,0.014338,0.015562
1662015391020429312.png,0.785458,5.475090,7.692610,1.627879,0.005076,0.020213,0.021532
1662015391062430208.png,0.809497,5.792593,7.911850,1.758402,0.006107,0.018789,0.019165
1662015391104431104.png,0.834532,6.011019,8.029482,1.868323,0.000258,0.004869,0.005622
1662015391152432128.png,0.834191,5.966062,7.998972,1.858408,0.000083,0.000413,0.000918
1662015391194433024.png,0.838615,6.011971,8.027771,1.890545,0.000108,0.000455,0.000961
1662015391236433920.png,0.831949,5.919699,7.984910,1.853862,0.000119,0.000709,0.001335
1662015391278434816.png,0.833100,5.902235,7.958033,1.866721,0.000259,0.001164,0.001857
1662015391326435840.png,0.839112,5.993990,8.045668,1.905301,0.000099,0.000555,0.001116
1662015391371436800.png,0.838728,6.023270,8.075089,1.915536,0.000099,0.000950,0.002767
1662015391416437760.png,0.829948,6.000803,8.095520,1.885553,0.001249,0.002738,0.009760
1662015391461438720.png,0.838686,6.141156,8.199344,1.950757,0.000240,0.001877,0.009808
1662015391503439616.png,0.839934,6.184854,8.229224,1.971827,0.000151,0.002076,0.015438
1662015391545440512.png,0.821991,6.018652,8.131687,1.868466,0.001064,0.008800,0.038283
1662015391587441408.png,0.829294,6.080114,8.161438,1.885415,0.001839,0.006091,0.024686
1662015391632442368.png,0.810380,5.869526,8.046061,1.762399,0.001496,0.008093,0.026624
1662015391677443328.png,0.824982,6.057901,8.185037,1.826968,0.001421,0.003789,0.015924
1662015391722444288.png,0.826942,6.085161,8.214472,1.831818,0.001487,0.002823,0.008714
1662015391764445184.png,0.832531,6.146990,8.267739,1.853955,0.002643,0.004022,0.005053
1662015391806446080.png,0.836543,6.225123,8.341978,1.880762,0.001491,0.002992,0.004005
1662015391848446976.png,0.839896,6.322597,8.451661,1.909148,0.001946,0.003798,0.005303
1662015391890447872.png,0.817620,6.074971,8.328549,1.794913,0.003185,0.008155,0.010364
1662015391932448768.png,0.812003,5.978813,8.270519,1.762635,0.006375,0.007790,0.009935
1662015391974449664.png,0.818034,6.052209,8.335782,1.802362,0.005235,0.006930,0.008712
1662015392019450624.png,0.807005,5.913428,8.263766,1.746317,0.003646,0.006468,0.008034
1662015392070451712.png,0.811892,6.001305,8.351580,1.784024,0.001878,0.004505,0.007403
1662015392112452608.png,0.815840,6.045739,8.410213,1.805524,0.001541,0.003656,0.006748
1662015392160453632.png,0.811888,6.013600,8.416646,1.774838,0.001973,0.004814,0.007341
1662015392202454528.png,0.816734,6.178348,8.571128,1.805721,0.001228,0.002539,0.005823
1662015392247455488.png,0.812606,6.200923,8.618550,1.779127,0.000648,0.001757,0.005601
1662015392289456384.png,0.803758,6.128634,8.581509,1.722691,0.000746,0.002657,0.006201
1662015392334457344.png,0.806109,6.237008,8.671889,1.746664,0.000951,0.004667,0.017006
1662015392379458304.png,0.810733,6.292627,8.694247,1.746090,0.000337,0.001766,0.008246
1662015392424459264.png,0.820953,6.471369,8.829576,1.786199,0.000174,0.003509,0.005234
1662015392469460224.png,0.811248,6.441133,8.847767,1.730533,0.000244,0.003044,0.004022
1662015392520461312.png,0.806348,6.458170,8.889713,1.698759,0.000150,0.001604,0.002053
1662015392562462208.png,0.819535,6.701869,9.067176,1.760118,0.000070,0.001001,0.001399
1662015392607463168.png,0.827414,6.911677,9.218631,1.814440,0.000280,0.000674,0.000922
1662015392652464128.png,0.835929,7.070502,9.319986,1.858576,0.000092,0.000421,0.000658
1662015392694465024.png,0.831609,7.043859,9.308200,1.831383,0.000000,0.000049,0.002834
1662015392739465984.png,0.837597,7.152760,9.376471,1.854896,0.000000,0.000000,0.000005
1662015392784466944.png,0.842545,7.255797,9.446987,1.884533,0.000000,0.000000,0.000000
1662015392829467904.png,0.856912,7.479070,9.569563,1.973666,0.000000,0.000000,0.000000
1662015392877468928.png,0.855600,7.531483,9.636430,1.979060,0.000000,0.000000,0.000000
1662015392916469760.png,0.854588,7.487371,9.592830,1.962496,0.000000,0.000000,0.000005
1662015392955470592.png,0.852425,7.426692,9.542841,1.946486,0.000000,0.000000,0.000000
1662015392997471488.png,0.845583,7.302032,9.461599,1.891618,0.000000,0.000000,0.000000
1662015393054472704.png,0.840188,7.237603,9.435794,1.865479,0.000000,0.000000,0.000000
1662015393102473728.png,0.849521,7.354852,9.495509,1.917007,0.000000,0.000000,0.000000
1662015393147474688.png,0.847563,7.350986,9.509073,1.910962,0.000000,0.000000,0.000000
1662015393192475648.png,0.847775,7.330697,9.479669,1.909904,0.000000,0.000000,0.000000
1662015393240476672.png,0.860571,7.495521,9.559117,1.994282,0.000000,0.000000,0.000000
1662015393282477568.png,0.850101,7.357778,9.490847,1.925678,0.000000,0.000000,0.000000
1662015393324478464.png,0.850875,7.325355,9.440774,1.926884,0.000000,0.000000,0.000000
1662015393372479488.png,0.854770,7.411059,9.498013,1.957877,0.000000,0.000000,0.000000
1662015393423480576.png,0.847112,7.283197,9.412086,1.906254,0.000000,0.000000,0.000000
1662015393468481536.png,0.854431,7.384689,9.461707,1.953785,0.000000,0.000000,0.000000
1662015393510482432.png,0.850475,7.325191,9.428664,1.929401,0.000000,0.000000,0.000000
1662015393552483328.png,0.857965,7.389472,9.440423,1.973444,0.000000,0.000000,0.000000
1662015393597484288.png,0.858776,7.388063,9.430433,1.982531,0.000000,0.000000,0.000000
1662015393642485248.png,0.849784,7.225795,9.321163,1.927177,0.000000,0.000000,0.000000
1662015393690486272.png,0.843347,7.091683,9.223578,1.872512,0.000000,0.000000,0.000000
1662015393732487168.png,0.854758,7.268513,9.333049,1.950737,0.000000,0.000000,0.000000
1662015393771488000.png,0.846453,7.136117,9.253261,1.893918,0.000000,0.000000,0.000000
1662015393819489024.png,0.858436,7.307923,9.351218,1.974802,0.000000,0.000000,0.000000
1662015393864489984.png,0.856078,7.228791,9.286476,1.960318,0.000000,0.000000,0.000000
1662015393906490880.png,0.869649,7.459319,9.435802,2.062073,0.000000,0.000000,0.000000
1662015393948491776.png,0.870339,7.440666,9.414465,2.065211,0.000000,0.000000,0.000000
1662015393993492736.png,0.851010,7.135417,9.231009,1.927134,0.000000,0.000000,0.000000
1662015394038493696.png,0.855217,7.170364,9.242759,1.951457,0.000000,0.000000,0.000000
1662015394089494784.png,0.848159,7.031210,9.154245,1.903794,0.000000,0.000000,0.000000
1662015394131495680.png,0.847206,7.019984,9.157630,1.899975,0.000000,0.000000,0.000000
1662015394173496576.png,0.843558,6.976850,9.140321,1.879249,0.000000,0.000000,0.000000
1662015394218497536.png,0.811811,6.493582,8.845328,1.698721,0.000000,0.000000,0.000000
1662015394260498432.png,0.810744,6.437185,8.792676,1.693661,0.000000,0.000000,0.000000
1662015394302499328.png,0.819487,6.534047,8.845090,1.740311,0.000000,0.000000,0.000000
1662015394347500288.png,0.810639,6.405806,8.771903,1.691690,0.000000,0.000000,0.000000
1662015394392501248.png,0.826093,6.586764,8.864861,1.773847,0.000000,0.000000,0.000000
1662015394434502144.png,0.818486,6.440684,8.759970,1.726842,0.000000,0.000000,0.000000
1662015394479503104.png,0.803873,6.214171,8.614314,1.648776,0.000000,0.000000,0.000021
1662015394521504000.png,0.802430,6.186807,8.599683,1.646440,0.000000,0.000000,0.000000
1662015394566504960.png,0.809499,6.215949,8.586737,1.677665,0.000000,0.000000,0.000000
1662015394608505856.png,0.812237,6.273587,8.637940,1.695739,0.000000,0.000000,0.000000
1662015394653506816.png,0.812157,6.207171,8.566104,1.690292,0.000000,0.000000,0.000000
1662015394698507776.png,0.815334,6.192823,8.526881,1.706531,0.000000,0.000000,0.000000
1662015394746508800.png,0.811099,6.151533,8.521468,1.687153,0.000000,0.000000,0.000000
1662015394788509696.png,0.809998,6.120731,8.494863,1.682444,0.000000,0.000000,0.000000
1662015394833510656.png,0.818870,6.263011,8.601957,1.731430,0.000000,0.000000,0.000000
1662015394878511616.png,0.811739,6.183502,8.571813,1.696658,0.000026,0.000026,0.000026
1662015394923512576.png,0.813979,6.202794,8.581204,1.706880,0.000000,0.000000,0.000000
1662015394965513472.png,0.810219,6.165152,8.566911,1.688990,0.000000,0.000000,0.000000
1662015395010514432.png,0.804626,6.060959,8.487939,1.659989,0.000000,0.000000,0.000000
1662015395061515520.png,0.785491,5.790699,8.308815,1.570221,0.000000,0.000000,0.000000
1662015395097516288.png,0.786668,5.802771,8.317597,1.578662,0.000000,0.000000,0.000000
1662015395139517184.png,0.812650,6.199389,8.600328,1.715252,0.000000,0.000000,0.000000
1662015395181518080.png,0.818463,6.271519,8.646089,1.745113,0.000000,0.000000,0.000000
1662015395223518976.png,0.820090,6.307533,8.674210,1.753415,0.000000,0.000000,0.000000
1662015395274520064.png,0.834185,6.474923,8.769391,1.831920,0.000000,0.000000,0.000000
1662015395316520960.png,0.833612,6.525466,8.828639,1.840087,0.000000,0.000000,0.000000
1662015395367522048.png,0.817955,6.318738,8.704290,1.753474,0.000000,0.000000,0.000000
1662015395409522944.png,0.816793,6.305927,8.697949,1.750189,0.000000,0.000000,0.000000
1662015395454523904.png,0.813030,6.236238,8.643766,1.727355,0.000000,0.000000,0.000000
1662015395499524864.png,0.802959,6.111779,8.565810,1.678527,0.000000,0.000000,0.000000
1662015395550525952.png,0.814600,6.261691,8.654364,1.738270,0.000000,0.000000,0.000000
1662015395589526784.png,0.818088,6.322573,8.693362,1.759909,0.000000,0.000000,0.000000
1662015395631527680.png,0.807155,6.238925,8.658474,1.713733,0.000000,0.000000,0.000000
1662015395679528704.png,0.793042,6.015303,8.493629,1.632499,0.000000,0.000000,0.000000
1662015395724529664.png,0.810283,6.256364,8.646582,1.723734,0.000000,0.000000,0.000000
1662015395766530560.png,0.790769,5.981092,8.453868,1.621463,0.000000,0.000000,0.000036
1662015395814531584.png,0.802518,6.153531,8.562274,1.684002,0.000000,0.000000,0.000000
1662015395856532480.png,0.801764,6.096823,8.496476,1.666291,0.000000,0.000000,0.000072
1662015395898533376.png,0.795875,6.028952,8.447980,1.639850,0.000000,0.000005,0.000107
1662015395943534336.png,0.807816,6.176257,8.528385,1.698560,0.000000,0.000000,0.000000
1662015395991535360.png,0.795551,6.006455,8.410477,1.632356,0.000000,0.000000,0.000143
1662015396036536320.png,0.800455,6.177960,8.543538,1.673458,0.000000,0.000000,0.000087
1662015396078537216.png,0.791785,6.054235,8.461304,1.623630,0.000000,0.000000,0.000010
1662015396126538240.png,0.801585,6.199036,8.546186,1.671971,0.000000,0.000000,0.000102
1662015396168539136.png,0.795439,6.130396,8.505532,1.642767,0.000000,0.000000,0.000036
1662015396216540160.png,0.812256,6.333509,8.610740,1.720685,0.000000,0.000000,0.000000
1662015396264541184.png,0.797591,6.134937,8.471787,1.643464,0.000000,0.000000,0.000061
1662015396309542144.png,0.816403,6.408047,8.643679,1.747755,0.000000,0.000000,0.000000
1662015396357543168.png,0.814438,6.385630,8.621580,1.734305,0.000000,0.000000,0.000000
1662015396399544064.png,0.815458,6.418473,8.640556,1.741598,0.000000,0.000000,0.000005
1662015396447545088.png,0.826779,6.579533,8.730233,1.806199,0.000000,0.000000,0.000000
1662015396492546048.png,0.828967,6.608765,8.727304,1.816452,0.000000,0.000000,0.000005
1662015396540547072.png,0.831566,6.602301,8.693314,1.825020,0.000000,0.000000,0.000000
1662015396582547968.png,0.830348,6.596493,8.694283,1.821582,0.000000,0.000000,0.000000
1662015396627548928.png,0.834064,6.619877,8.678720,1.836751,0.000000,0.000000,0.000000
1662015396675549952.png,0.848167,6.842772,8.806244,1.925768,0.000000,0.000000,0.000000
1662015396720550912.png,0.835965,6.660478,8.685059,1.847147,0.000000,0.000000,0.000000
1662015396765551872.png,0.837169,6.651498,8.659921,1.849367,0.000000,0.000000,0.000000
1662015396807552768.png,0.846843,6.776671,8.710881,1.909754,0.000000,0.000000,0.000000
1662015396852553728.png,0.848011,6.780551,8.702141,1.915677,0.000000,0.000000,0.000000
1662015396894554624.png,0.840592,6.685641,8.650953,1.874558,0.000000,0.000000,0.000000
1662015396939555584.png,0.838309,6.630412,8.597231,1.860049,0.000000,0.000000,0.000005
1662015396987556608.png,0.839917,6.616706,8.563557,1.864640,0.000000,0.000010,0.000025
1662015397020557312.png,0.824332,6.402635,8.438763,1.776450,0.000000,0.000000,0.000030
1662015397068558336.png,0.846758,6.701641,8.604019,1.912568,0.000000,0.000000,0.000000
1662015397116559360.png,0.837688,6.546286,8.498320,1.857533,0.000000,0.000000,0.000025
1662015397161560320.png,0.831906,6.457176,8.439469,1.825812,0.000000,0.000000,0.000040
1662015397203561216.png,0.833375,6.454066,8.423967,1.828903,0.000000,0.000000,0.000045
1662015397248562176.png,0.828984,6.393527,8.389177,1.808968,0.000000,0.000000,0.000000
1662015397287563008.png,0.829030,6.366561,8.358666,1.807154,0.000000,0.000000,0.000005
1662015397332563968.png,0.837141,6.461396,8.409599,1.856769,0.000000,0.000000,0.000010
1662015397377564928.png,0.821056,6.214348,8.250403,1.763846,0.000000,0.000000,0.000010
